track_id,track_name,artist_name,album_name,genre,release_year,language,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,play_count,user_id,user_rating,mood
TRK0023,Falling Fire,Aurora Harbor,Aurora Sessions,Hip-Hop,2016,French,0.8599824246910295,0.6497273587947006,-7.460828759999391,0.3066654996446538,0.0,0.0,0.16416143342818354,0.8010529977957789,99.03731882640578,282526,100,31,U058,4,Romantic
TRK0254,Summer Echoes,Crimson Garden,,Pop,2014,English,0.8538196132938654,0.8281729744753916,-6.068266458042872,0.010075985797413263,0.0,0.07332520212137635,0.025817023144697387,0.8404632787252565,122.35579818662029,203596,67,35,U121,3,Party
TRK0183,Hidden Paradise,Lunar Heights,Lunar Diaries,Electronic,2022,Korean,0.7740957782694945,1.0,-6.5724754434969475,0.02550921746110489,0.0,0.35310246715580706,0.21736133008325284,0.8061382127205055,136.54218157498795,262006,100,42,U047,3,Happy
TRK0067,Distant Lights,Paper Riders,Paper Frequency,Classical,2018,English,0.20916668371733307,0.13396180154743675,-16.260464838384188,0.05939601974765521,0.7362545748057363,0.7340165675149569,0.10059539387062076,0.4370383640370838,81.40233856742273,207962,98,64,U127,4,Focus
TRK0299,Afterglow Lights,Indigo Waves,Indigo Collection,Pop,2012,,0.7814644048081822,0.8283303587054707,-6.245198817413489,0.04994441997760557,0.0,0.027058957541733795,0.12180391355864939,0.8767309273368145,136.77487776220872,279699,96,34,U147,3,Party
TRK0355,Paper Fire,Royal Sound,,R&B,2016,English,0.7241690885958164,0.5941028486711759,-9.672849921492633,0.10658066756344785,0.15828070937872898,0.0,0.16553632382221023,,121.83839453173924,225107,77,37,U094,3,Romantic
TRK0127,Electric Fire,Urban Parade,Urban Diaries,Pop,2021,English,0.6857847109267953,0.5648239028275313,-9.77882716635796,0.05822971445201193,0.11787080086001953,0.0,0.1175867594475757,0.8152596734541223,98.72429449393793,208947,98,33,U052,3,Happy
TRK0053,Velvet Dreams,Midnight Bloom,Midnight Frequency,Pop,2018,English,0.7213985221865292,0.7306421119411214,,0.0,0.15898021342801877,0.0,0.0190390605108412,0.8204883799577991,,215423,100,53,U029,4,Energetic
TRK0113,Ocean Rhythm,Paper Sound,Paper Frequency,Indie,2016,English,0.48993078162873227,0.5246238267584429,-8.41294590349164,0.08955293124654017,0.2073078237795332,0.0,0.00735900445856974,0.6682659253467892,105.9229108637243,224584,92,45,U010,4,
TRK0277,Neon Promises,Golden Theory,Golden Sessions,Rock,2007,English,0.5166336968934061,0.7468484700118985,-6.058597139783031,0.0002037877795454876,0.17943391542599751,0.16372686835549044,0.20906333807898297,0.46851841773717473,119.16837888085021,255379,,48,U007,5,Relaxing
TRK0218,Summer Lights,Crimson Signals,Crimson Frequency,Rock,2021,English,0.5525707983318722,0.9087885855648805,-5.497718548208321,0.04674144475262554,0.030108620141812516,0.0,0.21377492366993456,0.7252444775467085,133.79243552607176,196746,99,62,U091,5,Happy
TRK0281,Neon Roads,,Paper Diaries,Electronic,2026,English,0.8542604959235293,0.8525376246807856,-6.4972773372031325,0.08508284507371303,0.0,0.13896404990223882,0.08594866148283876,0.9804413135929296,115.21658655302235,226172,100,28,U041,3,Motivational
TRK0122,Distant Hearts,Urban Parade,Urban Nights,Pop,2019,Japanese,0.6393718179315315,0.5574210450995871,-6.958866833394563,0.09453954678851773,0.1362755190117013,0.1301446011740367,0.12615073459565093,0.8446858842510397,118.2920150815943,235026,80,26,U007,3,Romantic
TRK0282,Velvet Echoes,Velvet Lines,Velvet Diaries,K-Pop,2026,English,0.6597261987851413,,-5.090941511810036,0.030230677279735108,,0.030326276785038454,0.18922876721339243,1.0,128.1084134502337,222189,100,42,U084,,Happy
TRK0172,Broken Lights,Silver Hearts,Silver Stories,Rock,2014,French,0.44355715819357583,0.7730435386390737,-6.981424511673829,0.050324317716936656,0.053709218700253324,0.0,0.24459087287659437,0.7590504137374932,134.04104755976746,189890,85,26,U103,3,Happy
TRK0215,,Royal Heights,Royal Diaries,,2018,Hindi,0.6472632259340868,0.6854460829834439,-7.418383584577652,0.0,0.005700894417056748,0.17739073414808892,0.14693063202096637,0.6801654107029175,105.45885623796437,236325,100,45,U116,3,Energetic
TRK0245,Gravity Sky,Static Lines,Static Diaries,Indie,2012,English,0.6161600521843583,0.6321213150233576,-7.279291653604948,0.12752734475160765,0.3612409774159476,0.10482006065445633,0.2556103736325805,0.7846826053302078,113.91398100228058,234747,83,43,U068,3,Motivational
TRK0088,Distant Motion,Solar Circuit,Solar Stories,Rock,2022,English,0.45290718698421917,0.7296177717043025,-7.512978801656027,0.0,0.1361407285500787,0.045269194532348504,0.1592008606829204,0.3413013106465727,116.6657268180112,273824,70,76,U110,5,Sad
TRK0277,Neon Promises,Golden Theory,Golden Sessions,Rock,2007,English,0.5166336968934061,0.7468484700118985,-6.058597139783031,0.0002037877795454876,0.17943391542599751,0.16372686835549044,0.20906333807898297,0.46851841773717473,119.16837888085021,255379,,35,U029,4,Relaxing
TRK0036,Starlight Motion,Silver Hearts,Silver Frequency,Rock,2011,English,0.334517751474221,0.9038861868696506,-4.45080145731973,0.03863671995636659,0.12787909135954925,0.0,0.1090556637814267,0.6379847403383734,120.68122863162988,260942,100,59,U030,5,Party
TRK0316,Ocean Waves,Indigo Pulse,Indigo Stories,Rock,2016,English,0.6193519509610061,0.6981663089190868,-7.36464394815389,,0.10823540651913566,0.044792115340538216,0.39973673667787,0.5669849662934751,128.00425411910143,258104,80,36,U115,4,Focus
TRK0287,Hidden Roads,Echo Signals,Echo Sessions,R&B,2017,Hindi,0.6907989308907942,0.6915559733892898,-8.373154730139111,0.01843352350441113,0.1938491819951375,0.11191732451417631,0.17027431322652986,0.7829840672443317,100.28464387319944,211276,95,34,U134,3,Motivational
TRK0090,Distant Fire,Wild District,Wild Frequency,,2012,Korean,0.6259705955014987,0.700462440697253,-7.8503048755076845,0.0,0.1999186704873969,0.0,0.026266452094243317,0.711212611430093,126.507287984123,236571,40,28,U063,4,Energetic
TRK0144,Golden Memories,Silver Skies,Silver Stories,,2023,English,0.7821601313120972,0.7121876000983328,-6.726369660671997,0.01666669387604572,0.0,,0.14267931793905012,0.9780970782940765,130.75350053013395,290239,80,37,U038,3,Party
TRK0322,Distant Signals,Lunar Harbor,Lunar Diaries,Pop,2013,English,0.7323309404442458,0.660704085936643,-7.645994554894629,0.15889044030304866,0.0,0.058287113537147106,0.050363493399867384,0.9338588764663796,119.79801117845017,252139,68,33,U047,4,Happy
TRK0018,Sunday Rhythm,Echo Heaven,,Pop,2026,English,0.768014340339161,0.5549908462571129,-6.322101283358844,0.09044891521964633,0.0023580300076986443,0.0,0.13846020430495637,0.8332435108849815,113.48749320742824,236653,93,51,U026,5,Happy
TRK0346,Velvet Paradise,Wild Stories,Wild Frequency,Jazz,2021,,0.538614690099219,0.44219665596070884,-10.328131643942045,0.06523357255340027,0.41612430204314627,0.17703231299541325,0.25680265666131846,0.5710336350251407,114.98031185899859,216751,100,35,U108,3,Energetic
TRK0258,Ocean Dreams,Blue Stories,Blue Sessions,Country,2021,Hindi,0.4507518073217522,0.4881468791308773,-8.47300196876671,0.057875532384054636,0.6164362729217966,0.004806158962226262,0.23334429630857192,,116.25938584472834,200001,100,29,U052,3,Romantic
TRK0012,Summer Sun,Paper Sound,Paper Collection,Indie,2025,Hindi,0.7335755991995991,0.6548849991498713,-9.504707840614987,0.0,,0.3030172314108438,0.13743365507021796,0.6408464390279692,128.5148293251857,196976,77,29,U034,3,Happy
TRK0076,Neon Echoes,Neon Stories,Neon Diaries,Lo-Fi,2009,English,0.22151794645046802,0.27066498538554856,-11.755593201296177,0.004336337629393852,0.6501787358863441,,0.15327335002657105,0.6023411664551772,,198205,,46,U047,4,Relaxing
TRK0366,Velvet Stories,Silver Skies,Silver Collection,Pop,2026,English,0.5817238393907174,0.6856914652811356,-7.106937158852667,0.10888196317334037,0.1583903419074364,0.0,,,106.41154204762744,231592,100,55,U125,4,Party
TRK0073,Golden Waves,Paper Dream,Paper Sessions,Electronic,2012,English,0.7789361323381807,0.7058591581675298,-7.251859770994836,0.07644136839286954,0.07659343906735634,0.11356055416229377,0.2672245223420737,0.9187569613804677,120.08465444131492,262854,100,32,U030,3,Energetic
TRK0365,Neon Paradise,Solar Heights,Solar Diaries,Hip-Hop,2012,,0.7393400739432503,,-9.899811615513416,0.26557400890346455,0.030476881324385283,0.0,0.1626671970194792,0.6495650873135022,83.88248167073107,,82,58,U135,5,Happy
TRK0031,Broken Memories,Indigo Waves,Indigo Sessions,,2025,English,0.6913751266444308,0.7337006837988904,,0.11209962064593172,0.0,0.0,0.0,0.6718783922522282,129.41640809549463,268645,80,52,U108,5,
TRK0156,Broken Rhythm,Velvet Dream,Velvet Nights,Pop,2026,French,0.7699788104295798,,-7.5457557136237865,0.05048676316806156,0.0,0.0589037590433763,0.09339733564654629,0.5976222359819389,122.63716618801293,285920,100,65,U103,5,Focus
TRK0237,Electric Hearts,,Indigo Collection,R&B,2020,English,0.7196383020116754,0.5834281442962522,-6.42177692673047,0.11456735030105793,,0.0,0.1339300338170917,0.6124944703195264,98.14258022248843,227059,74,49,U005,4,Focus
TRK0124,Golden Hearts,Solar Theory,Solar Frequency,R&B,2021,English,0.6110013646132396,0.6119440280282565,-8.107926458829796,0.03999365565696096,0.029385481504190653,0.07945388603139601,0.0,0.7547588860018177,98.05449595839325,281423,81,31,U050,3,Romantic
TRK0121,Velvet Rain,Sapphire Riders,Sapphire Frequency,R&B,,English,0.6593302712174063,0.621754670494283,-5.958831968952131,0.03968397063904583,0.2523751288462215,0.0,0.14520912107600367,0.8943642003247797,105.9356682531527,241674,85,55,U048,5,Motivational
TRK0226,Afterglow Fire,Sapphire Garden,Sapphire Sessions,Electronic,2010,English,0.7749525927218578,0.7485004972599811,-7.633720803954731,0.02484640382338473,0.06241596171224914,0.10302902712168918,0.14749996224743026,0.8785151326196182,121.6411905930362,230159,89,62,U146,4,Motivational
TRK0100,Sunday Signals,Neon Harbor,Neon Sessions,,2001,English,0.607506215189234,,-9.8447035263667,0.0026153553277598954,0.4122279347167524,0.04951900453792894,0.1898148011606993,0.8478574243291017,99.47397431479283,264978,69,43,U096,4,Happy
TRK0276,Golden Roads,Neon Stories,Neon Frequency,Lo-Fi,2016,Hindi,0.27611845374790683,0.18146756409710907,-12.033566235818993,0.03379530149759937,0.6657166001649696,0.420497020979903,0.026887382365640783,0.40204380960067065,81.43170116874637,207481,99,53,U150,3,Melancholic
TRK0156,Broken Rhythm,Velvet Dream,,Pop,2026,French,0.7699788104295798,0.5613747641212603,-7.5457557136237865,0.05048676316806156,0.0,0.0589037590433763,0.09339733564654629,0.5976222359819389,122.63716618801293,285920,100,54,U104,4,Focus
TRK0386,Ocean Shadows,Crimson Hearts,Crimson Sessions,K-Pop,2018,,0.7879820265019124,1.0,-5.945918308415852,0.06040674676576747,0.1415331824381853,0.058111682658370724,0.23075350398479635,0.9213508267653437,123.01261433623174,180797,63,35,U140,4,Party
TRK0216,Paper Echoes,Midnight Skies,Midnight Frequency,Hip-Hop,2008,English,0.7265067962726393,0.7893050198931415,-7.869088918703911,0.24796722063794605,0.08048369300658617,0.022645037643071964,0.17831816351603097,0.6703689438303281,95.8470972740669,290168,92,40,U136,3,Party
TRK0103,Hidden Rhythm,Wild Circuit,Wild Diaries,Classical,2006,,0.2864525037992802,0.21377176715673216,-14.50540523473548,0.0,0.6518063751634017,0.7313995028806262,0.1859894568596106,0.3032615941608924,86.27828578198104,212996,66,48,U025,4,Relaxing
TRK0214,Ocean Fire,Static Bloom,Static Frequency,Jazz,2022,English,0.5161524652153847,,-9.760372608852055,0.10014717635427807,0.5047036984697552,0.24680807993051546,0.26574955644494597,0.39647695431125646,105.28053031180876,266852,89,53,U007,5,Energetic
TRK0258,Ocean Dreams,Blue Stories,Blue Sessions,Country,2021,Hindi,0.4507518073217522,0.4881468791308773,-8.47300196876671,0.057875532384054636,0.6164362729217966,0.004806158962226262,0.23334429630857192,0.8014609334729738,,200001,100,38,U146,4,Romantic
TRK0229,Neon Memories,Solar Theory,Solar Diaries,,2024,English,0.8199346930553539,0.6271010589627435,-8.736875650011106,0.09199190999144412,0.25052554901808954,0.02231049182624331,0.09522927080444062,0.7191887488137937,91.93167440843408,248947,63,54,U135,4,Romantic
TRK0343,Higher Roads,Royal Garden,Royal Diaries,Jazz,2021,Hindi,0.5189756561162653,0.4943777475673389,-11.830638804726155,0.05817950032495243,0.5835561705635799,0.39858715619201956,0.0,0.6091729121003809,,,100,48,U037,4,Energetic
TRK0131,Midnight Memories,Velvet Bloom,Velvet Sessions,Lo-Fi,2012,Korean,0.4748933910396658,0.4023907133676121,-11.369914059068874,0.09666016822006313,0.6222165833366194,,0.2992789575095571,0.5208150930332149,77.4800083326858,208450,58,60,U106,5,Calm
TRK0059,Sunday Fire,Royal Sound,Royal Collection,R&B,2021,English,0.5737571219860069,0.5268500967273972,-6.634800523480849,0.07821864407922957,0.4110700196330108,0.060915016645666474,0.1585625323816887,0.8665064465752664,101.65096838045831,201758,89,31,U091,3,
TRK0088,Distant Motion,Solar Circuit,Solar Stories,Rock,2022,English,0.45290718698421917,0.7296177717043025,-7.512978801656027,0.0,0.1361407285500787,0.045269194532348504,0.1592008606829204,0.3413013106465727,116.6657268180112,273824,70,36,U055,3,Sad
TRK0024,Afterglow Rhythm,Electric Pulse,Electric Diaries,Indie,2003,Japanese,0.5342300569043174,0.5982667542169522,-6.63373891551651,0.0,0.22304326808335176,0.0,0.09441045969822032,0.7244508474654144,120.16750405575644,245495,44,42,U027,4,Romantic
TRK0333,Velvet Echoes,,Velvet Sessions,Lo-Fi,2012,English,0.26439793101132103,0.3883126426371508,-11.046030335027721,0.08046539823149994,0.6892141840785073,0.3028090666622137,0.03557959028912039,0.4300135827240473,75.22279914553619,245218,84,41,U101,4,Melancholic
TRK0098,Golden Promises,Electric Pulse,Electric Sessions,Indie,2012,English,0.6252538418979592,0.6401899286437044,-7.7931092649547535,0.12099956922193487,0.23641783165826685,0.09814829654553492,0.2292882874363712,0.829235406386648,105.22873973489898,226458,100,58,U135,5,Motivational
TRK0243,Summer Stories,Golden Pulse,Golden Diaries,K-Pop,2020,Korean,0.7346162438874467,0.8606440839593326,-5.287792723901146,0.0947334992838893,0.031158739420100542,0.0,,0.8030747028608726,117.93360106817649,203565,97,78,U146,5,Happy
TRK0153,Midnight Stories,Aurora Circuit,Aurora Diaries,Indie,2002,English,0.7031875134289303,0.6805737891895045,-7.65958231402145,0.09539007601796776,0.3867764892221016,0.2404501676673238,0.214359657365289,0.8588848111937194,120.0789755090926,263166,66,39,U007,4,Party
TRK0194,Golden Paradise,Lunar Stories,Lunar Frequency,Hip-Hop,2024,English,0.8376807698865146,0.5809041460537996,-6.481582540184175,0.24797039235022636,0.13300246248846065,0.08130257615370738,0.08090613918241793,0.5231875346996698,92.2171288613433,256082,100,26,U087,3,Energetic
TRK0039,Slow Rhythm,Golden Heights,Golden Stories,Pop,2019,English,0.7671136293399929,0.663767696090173,-7.602662898388932,0.13131891879115035,0.0,0.0,,1.0,114.21436131775793,178021,87,55,U124,5,Romantic
TRK0280,Neon Shadows,Royal Riders,Royal Sessions,Indie,2019,English,0.5504783292879338,0.6347049167130754,-7.488823172418342,0.11757208426840368,,0.05147634048078456,0.20939612737719526,0.8557227696126306,118.44114585183277,228035,100,67,U017,5,Romantic
TRK0222,Ocean Motion,,Crimson Sessions,Lo-Fi,2013,English,0.4328550168512207,0.19954656589039954,-12.677668482518694,0.10013707560445709,0.6797882224725368,0.18337268946275492,0.001091241183454536,0.6306395672756933,79.47064640631496,209086,72,,U042,5,Focus
TRK0248,Distant Hearts,Sapphire Garden,Sapphire Frequency,Electronic,2024,English,0.8388735622881146,0.8358608237928283,-6.188490456168153,0.10785790178031868,0.0,0.057159222130313436,0.17270019785652535,0.8799316757830565,117.49506036278039,237607,95,39,U040,4,Energetic
TRK0073,Golden Waves,Paper Dream,Paper Sessions,Electronic,2012,English,0.7789361323381807,0.7058591581675298,-7.251859770994836,0.07644136839286954,0.07659343906735634,0.11356055416229377,0.2672245223420737,0.9187569613804677,120.08465444131492,262854,100,35,U012,2,Energetic
TRK0335,Midnight Rhythm,Static Parade,Static Frequency,Electronic,2013,English,0.7077877729771409,0.7890418484376899,-9.448335191837202,0.05066572934864353,0.0,0.1983759767397799,0.18466935653070282,0.7477620885463989,128.10531448946858,263144,68,43,U115,5,
TRK0036,Starlight Motion,Silver Hearts,Silver Frequency,Rock,2011,English,0.334517751474221,0.9038861868696506,-4.45080145731973,0.03863671995636659,0.12787909135954925,0.0,0.1090556637814267,0.6379847403383734,120.68122863162988,260942,100,35,U003,3,Party
TRK0171,Wild Hearts,Indigo Motion,Indigo Frequency,Indie,2025,English,0.5227148970165341,0.6361083502950367,-8.400700387806639,0.07580131115778253,0.2793108854695308,0.08196968541237563,0.21788631411742218,0.7701622965150224,108.68634648681913,208433,95,40,U009,4,Motivational
TRK0356,Gravity Hearts,Midnight Bloom,Midnight Collection,Pop,2016,English,0.8126376747833246,0.6537982853253361,-7.180192765719566,0.0057987960415999545,0.043308845814802314,0.0,0.11920964071274189,0.8922022185488249,128.8195749477698,262797,100,59,U081,4,Motivational
TRK0177,Falling Fire,Urban Bloom,Urban Sessions,Hip-Hop,2020,English,0.6936826249363235,0.6438186224948674,-8.781022605854742,0.284047860355674,0.07060353225379468,0.0,0.20659834247214126,0.6203261255841609,87.60527432132514,271620,77,61,U130,5,Romantic
TRK0304,Paper Promises,Paper Sound,Paper Collection,Indie,2021,,0.5087595126647839,0.6349822885262093,-7.860071068963618,0.0,0.5338561509202658,0.0,0.17936480906168004,0.6947364721605259,118.72982858652576,216165,100,31,U060,3,Motivational
TRK0124,Golden Hearts,Solar Theory,Solar Frequency,R&B,2021,English,0.6110013646132396,0.6119440280282565,-8.107926458829796,0.03999365565696096,0.029385481504190653,0.07945388603139601,0.0,0.7547588860018177,98.05449595839325,281423,81,39,U054,3,
TRK0210,Afterglow Stories,Urban Parade,Urban Nights,Pop,2013,English,0.6915900994639217,0.866148677022207,-4.122841608758671,0.07209309265966336,0.08245992989422063,,0.19742044040519502,0.8068276995096823,117.12153195816751,270078,73,43,U004,4,
TRK0182,Velvet Fire,Velvet Lines,Velvet Diaries,K-Pop,2018,Hindi,0.681574149108482,0.769139539849731,-7.224700019719344,0.18348488313266775,0.05873017822687042,0.18039623299234298,0.11630643684346181,0.9025260781886811,110.96618052458382,224812,93,47,U086,4,Energetic
TRK0076,Neon Echoes,Neon Stories,Neon Diaries,Lo-Fi,2009,English,0.22151794645046802,0.27066498538554856,-11.755593201296177,0.004336337629393852,0.6501787358863441,0.37207157720248296,0.15327335002657105,0.6023411664551772,91.47582143836757,,99,30,U078,3,Relaxing
TRK0267,Falling Promises,Blue Hearts,Blue Diaries,Indie,2023,Hindi,0.5210118668446194,0.48298570905082705,-6.425231733863422,0.08940449893339852,0.14177245080036432,0.0,0.14073580286497595,0.6175097755344411,103.6497279711473,300105,93,42,U119,4,Focus
TRK0167,Falling Fire,Sapphire Heaven,Sapphire Sessions,Hip-Hop,2026,English,,0.5735856386233139,-5.466341140176336,0.21919471325154208,0.06860581733043493,0.0,0.08389039851178358,0.6431682073185628,117.4697334252422,283517,78,46,U052,5,Romantic
TRK0299,Afterglow Lights,Indigo Waves,Indigo Collection,Pop,2012,,0.7814644048081822,0.8283303587054707,-6.245198817413489,0.04994441997760557,0.0,0.027058957541733795,0.12180391355864939,0.8767309273368145,136.77487776220872,279699,96,34,U147,3,Party
TRK0180,Falling Motion,Urban Parade,,Pop,2026,English,0.6906596908936026,0.6807758135702193,-6.785077201224383,0.14200212765938236,0.14055364479529636,0.10665826778344378,0.201848907634912,0.6910480925679444,123.75053234334564,228465,51,31,U101,3,Motivational
TRK0360,Broken Hearts,Crimson Signals,Crimson Frequency,Rock,2021,English,0.4851397854317092,0.7917747507211181,-6.479237155809347,0.056094169336048855,0.2767970295374481,0.043708325100664636,0.19368284531379665,0.5700589443162052,133.30966979260202,279581,100,62,U068,5,Romantic
TRK0239,Silent Colours,Echo Garden,Echo Sessions,Hip-Hop,2026,English,0.7124250880687383,0.5892681888011877,-10.176506032067662,0.22901510766650543,0.0376512750277131,0.0,0.16549626777833598,0.7248747731558538,100.62368889552103,229319,76,44,U024,4,
TRK0216,Paper Echoes,Midnight Skies,Midnight Frequency,Hip-Hop,,English,0.7265067962726393,0.7893050198931415,-7.869088918703911,0.24796722063794605,0.08048369300658617,0.022645037643071964,0.17831816351603097,0.6703689438303281,95.8470972740669,290168,92,57,U116,4,
TRK0199,Ocean Colours,Crimson Harbor,Crimson Sessions,Lo-Fi,2015,English,0.3852540571520481,0.4518006682090442,-12.656475784392704,0.024815661065222143,0.6365287900846464,0.2044346462997688,0.13313636700113166,0.6477984029938024,80.05331273758598,243096,32,12,U135,2,Romantic
TRK0180,Falling Motion,Urban Parade,Urban Nights,Pop,2026,English,0.6906596908936026,0.6807758135702193,-6.785077201224383,0.14200212765938236,0.14055364479529636,0.10665826778344378,0.201848907634912,0.6910480925679444,123.75053234334564,228465,51,30,U098,,Motivational
TRK0120,Wild Lights,Solar Heights,Solar Frequency,Hip-Hop,2013,English,0.6575471087086994,0.7761124330937934,-8.374898603799856,0.2271135238860671,0.0,0.0464320659381916,0.10516569497012018,0.6667185973766202,98.95264576218302,216499,87,45,U081,4,Party
TRK0196,Electric Stories,Crimson Garden,Crimson Collection,Pop,2015,English,0.7520449513846037,0.7998906917363736,-7.358342570228901,0.07185427300517289,0.07786154903117141,0.09820096906709562,0.048237456388907696,0.9558730147234602,123.22899055340895,196690,100,47,U031,4,Happy
TRK0355,Paper Fire,Royal Sound,Royal Frequency,R&B,2016,English,0.7241690885958164,0.5941028486711759,-9.672849921492633,0.10658066756344785,0.15828070937872898,0.0,0.16553632382221023,0.8398357510950225,121.83839453173924,225107,77,27,U077,3,Romantic
TRK0036,Starlight Motion,Silver Hearts,Silver Frequency,Rock,2011,English,0.334517751474221,0.9038861868696506,-4.45080145731973,0.03863671995636659,0.12787909135954925,0.0,0.1090556637814267,0.6379847403383734,120.68122863162988,,100,45,U075,4,Party
TRK0091,Falling Signals,Indigo Waves,Indigo Diaries,,2007,English,,0.7831443677348033,-6.07459120857588,0.07515629966607452,,0.1096626560016086,0.06333595767750635,0.9522497502409132,108.26314138093774,,83,61,U023,4,Energetic
TRK0229,Neon Memories,Solar Theory,Solar Diaries,R&B,2024,English,0.8199346930553539,0.6271010589627435,-8.736875650011106,0.09199190999144412,0.25052554901808954,0.02231049182624331,0.09522927080444062,0.7191887488137937,91.93167440843408,248947,63,51,U072,4,Romantic
